Episode Number,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Action,Reward,Total Reward
42,-0.25000575,-0.15902598,-0.028525209,-0.14362136,1,1.0,99
42,-0.2531863,-0.35372806,-0.031397637,0.13992766,0,1.0,100
42,-0.26026082,-0.1581708,-0.028599083,-0.16249302,1,1.0,101
42,-0.26342425,-0.3528719,-0.031848945,0.12103224,0,1.0,102
42,-0.27048168,-0.15730847,-0.029428298,-0.18152615,1,1.0,103
42,-0.27362785,0.038221948,-0.033058822,-0.48334548,1,1.0,104
42,-0.27286342,-0.1564182,-0.04272573,-0.20126228,0,1.0,105
42,-0.27599177,-0.3509039,-0.046750978,0.077642456,0,1.0,106
42,-0.28300986,-0.15514399,-0.045198128,-0.22941633,1,1.0,107
42,-0.28611273,-0.34959188,-0.049786456,0.048673924,0,1.0,108
42,-0.2931046,-0.15379271,-0.048812974,-0.2592921,1,1.0,109
42,-0.29618043,-0.34818506,-0.053998817,0.017603785,0,1.0,110
42,-0.30314413,-0.15233195,-0.053646743,-0.2916156,1,1.0,111
42,-0.30619076,-0.34664956,-0.059479054,-0.01632308,0,1.0,112
42,-0.31312376,-0.15072729,-0.059805516,-0.32716334,1,1.0,113
42,-0.3161383,-0.34494907,-0.06634878,-0.05392389,0,1.0,114
42,-0.3230373,-0.53906,-0.06742726,0.21710967,0,1.0,115
42,-0.3338185,-0.3430422,-0.063085064,-0.09605753,1,1.0,116
42,-0.34067935,-0.53720593,-0.06500622,0.176074,0,1.0,117
42,-0.35142344,-0.34121677,-0.06148474,-0.13638712,1,1.0,118
42,-0.3582478,-0.53540665,-0.06421248,0.13628212,0,1.0,119
42,-0.3689559,-0.33942652,-0.061486837,-0.1759477,1,1.0,120
42,-0.37574446,-0.5336171,-0.065005794,0.096721955,0,1.0,121
42,-0.3864168,-0.72775006,-0.063071355,0.36820808,0,1.0,122
42,-0.4009718,-0.53179127,-0.05570719,0.05632366,1,1.0,123
42,-0.41160762,-0.726072,-0.05458072,0.33092332,0,1.0,124
42,-0.42612907,-0.53021735,-0.047962252,0.021540018,1,1.0,125
42,-0.4367334,-0.7246198,-0.047531452,0.2987129,0,1.0,126
42,-0.4512258,-0.5288537,-0.041557193,-0.008573609,1,1.0,127
42,-0.46180287,-0.72335577,-0.041728664,0.27071333,0,1.0,128
42,-0.47627,-0.9178582,-0.036314398,0.5499483,0,1.0,129
42,-0.49462715,-0.72224545,-0.025315432,0.24604858,1,1.0,130
42,-0.50907207,-0.9169969,-0.020394461,0.5306402,0,1.0,131
42,-0.527412,-0.7215941,-0.009781658,0.23160134,1,1.0,132
42,-0.5418439,-0.52633375,-0.0051496304,-0.06415092,1,1.0,133
42,-0.55237055,-0.33113834,-0.006432649,-0.35845414,1,1.0,134
42,-0.55899334,-0.5261682,-0.0136017315,-0.0678065,0,1.0,135
42,-0.5695167,-0.33085397,-0.014957862,-0.3647496,1,1.0,136
42,-0.5761338,-0.13552266,-0.022252854,-0.6621112,1,1.0,137
42,-0.57884425,-0.33032805,-0.03549508,-0.37651733,0,1.0,138
42,-0.58545077,-0.52492833,-0.043025427,-0.09523408,0,1.0,139
42,-0.59594935,-0.71940804,-0.044930108,0.18356995,0,1.0,140
42,-0.6103375,-0.9138593,-0.041258708,0.46174744,0,1.0,141
42,-0.6286147,-1.1083746,-0.032023758,0.74114543,0,1.0,142
42,-0.65078217,-0.91282547,-0.01720085,0.43855882,1,1.0,143
42,-0.6690387,-0.7174644,-0.008429674,0.14050367,1,1.0,144
42,-0.683388,-0.5222227,-0.005619601,-0.15482672,1,1.0,145
42,-0.69383246,-0.32702073,-0.008716135,-0.4492772,1,1.0,146
42,-0.7003729,-0.13177659,-0.017701678,-0.74469477,1,1.0,147
42,-0.7030084,-0.32664984,-0.032595575,-0.45763475,0,1.0,148
42,-0.7095414,-0.5212962,-0.04174827,-0.17540172,0,1.0,149
42,-0.7199673,-0.7157966,-0.0452563,0.10382422,0,1.0,150
42,-0.73428327,-0.52005625,-0.043179817,-0.20278645,1,1.0,151
42,-0.74468434,-0.32434422,-0.04723555,-0.5087718,1,1.0,152
42,-0.75117123,-0.51877,-0.057410985,-0.23134054,0,1.0,153
42,-0.7615467,-0.7130266,-0.062037796,0.042694725,0,1.0,154
42,-0.7758072,-0.5170724,-0.0611839,-0.2688985,1,1.0,155
42,-0.7861486,-0.7112703,-0.06656187,0.003876395,0,1.0,156
42,-0.80037403,-0.51526,-0.06648434,-0.3090427,1,1.0,157
42,-0.81067926,-0.7093747,-0.07266519,-0.038045805,0,1.0,158
42,-0.8248667,-0.9033835,-0.07342611,0.2308546,0,1.0,159
42,-0.84293437,-0.70729333,-0.06880902,-0.084056,1,1.0,160
42,-0.8570803,-0.511256,-0.07049014,-0.3976301,1,1.0,161
42,-0.8673054,-0.70531076,-0.078442745,-0.12797773,0,1.0,162
42,-0.8814116,-0.50915784,-0.081002295,-0.44434088,1,1.0,163
42,-0.89159477,-0.70304585,-0.08988912,-0.17825109,0,1.0,164
42,-0.9056557,-0.50676024,-0.09345414,-0.49788266,1,1.0,165
42,-0.91579086,-0.7004488,-0.103411786,-0.23605306,0,1.0,166
42,-0.92979985,-0.5040131,-0.10813285,-0.55948144,1,1.0,167
42,-0.93988013,-0.69746447,-0.11932248,-0.3027284,0,1.0,168
42,-0.9538294,-0.89070165,-0.12537704,-0.04993128,0,1.0,169
42,-0.97164345,-0.6940257,-0.12637568,-0.37939382,1,1.0,170
42,-0.98552394,-0.8871477,-0.13396356,-0.12907663,0,1.0,171
42,-1.0032669,-1.0801216,-0.13654508,0.11852316,0,1.0,172
42,-1.0248693,-0.88333434,-0.13417462,-0.21392992,1,1.0,173
42,-1.042536,-1.0763083,-0.13845322,0.033600338,0,1.0,174
42,-1.0640622,-1.2692013,-0.1377812,0.2795956,0,1.0,175
42,-1.0894462,-1.0724103,-0.1321893,-0.053172965,1,1.0,176
42,-1.1108944,-1.2654135,-0.13325275,0.19505554,0,1.0,177
42,-1.1362027,-1.0686622,-0.12935165,-0.13651574,1,1.0,178
42,-1.157576,-0.8719475,-0.13208196,-0.4670459,1,1.0,179
42,-1.1750149,-0.675231,-0.14142288,-0.7982699,1,1.0,180
42,-1.1885195,-0.8681588,-0.15738827,-0.55320716,0,1.0,181
42,-1.2058827,-1.0607612,-0.16845243,-0.3139557,0,1.0,182
42,-1.2270979,-0.8636903,-0.17473154,-0.654669,1,1.0,183
42,-1.2443717,-1.0560045,-0.18782492,-0.42170033,0,1.0,184
42,-1.2654918,-1.2480382,-0.19625892,-0.19361228,0,1.0,185
42,-1.2904526,-1.4398905,-0.20013116,0.031311348,0,1.0,186
42,-1.3192503,-1.6316639,-0.19950494,0.25478336,0,1.0,187
42,-1.3518836,-1.4343358,-0.19440927,-0.093603946,1,1.0,188
42,-1.3805704,-1.626217,-0.19628134,0.13199891,0,1.0,189
42,-1.4130948,-1.8180652,-0.19364138,0.3569086,0,1.0,190
42,-1.449456,-1.6207935,-0.1865032,0.009956088,1,1.0,191
42,-1.4818718,-1.4235545,-0.18630408,-0.33528623,1,1.0,192
42,-1.510343,-1.6156043,-0.19300981,-0.10665382,0,1.0,193
42,-1.5426551,-1.8075118,-0.19514288,0.11946922,0,1.0,194
42,-1.5788053,-1.9993805,-0.1927535,0.34480113,0,1.0,195
42,-1.6187929,-1.802114,-0.18585747,-0.0019379155,1,1.0,196
42,-1.6548352,-1.9941517,-0.18589623,0.2268296,0,1.0,197
42,-1.6947182,-1.796927,-0.18135963,-0.11824975,1,1.0,198
42,-1.7306567,-1.9890498,-0.18372464,0.11218009,0,1.0,199
43,0.034755018,0.15659283,-0.02878025,-0.27257586,1,1.0,1
43,0.037886873,-0.038106885,-0.034231767,0.010892549,0,1.0,2
43,0.037124738,0.15748885,-0.034013916,-0.29239133,1,1.0,3
43,0.040274516,-0.037132036,-0.039861742,-0.010627035,0,1.0,4
43,0.03953187,0.15853824,-0.040074285,-0.31561556,1,1.0,5
43,0.042702638,-0.035990644,-0.046386596,-0.035835173,0,1.0,6
43,0.041982826,-0.23041777,-0.0471033,0.24185903,0,1.0,7
43,0.03737447,-0.03465573,-0.04226612,-0.065301575,1,1.0,8
43,0.036681354,-0.22914702,-0.04357215,0.21375227,0,1.0,9
43,0.032098416,-0.033430077,-0.039297104,-0.09235066,1,1.0,10
43,0.031429812,-0.22796738,-0.041144118,0.18767965,0,1.0,11
43,0.026870467,-0.032281674,-0.037390526,-0.11769347,1,1.0,12
43,0.026224833,-0.2268485,-0.039744396,0.16296253,0,1.0,13
43,0.021687862,-0.03118079,-0.036485143,-0.14198904,1,1.0,14
43,0.021064246,-0.22576173,-0.039324924,0.13896388,0,1.0,15
43,0.016549012,-0.03009925,-0.036545645,-0.16586147,1,1.0,16
43,0.015947027,-0.22467953,-0.039862875,0.11507201,0,1.0,17
43,0.011453437,-0.029009739,-0.037561435,-0.18991607,1,1.0,18
43,0.010873242,-0.22357476,-0.041359756,0.09068513,0,1.0,19
43,0.006401747,-0.4180802,-0.039546054,0.37003753,0,1.0,20
43,-0.0019598578,-0.22241938,-0.032145306,0.0651522,1,1.0,21
43,-0.0064082453,-0.41706607,-0.030842261,0.3475223,0,1.0,22
43,-0.014749566,-0.2215193,-0.023891816,0.04527547,1,1.0,23
43,-0.019179951,-0.41629064,-0.022986306,0.3303256,0,1.0,24
43,-0.027505765,-0.22084916,-0.016379794,0.030483423,1,1.0,25
43,-0.03192275,-0.41573244,-0.015770126,0.31795368,0,1.0,26
43,-0.040237397,-0.22038946,-0.009411052,0.020339428,1,1.0,27
43,-0.044645187,-0.4153752,-0.009004263,0.31003827,0,1.0,28
43,-0.052952692,-0.22012612,-0.0028034982,0.014529305,1,1.0,29
43,-0.057355214,-0.41520774,-0.002512912,0.3063264,0,1.0,30
43,-0.06565937,-0.6102938,0.0036136154,0.59821576,0,1.0,31
43,-0.07786524,-0.41522262,0.01557793,0.30667326,1,1.0,32
43,-0.0861697,-0.22032605,0.021711396,0.018943623,1,1.0,33
43,-0.09057622,-0.41575253,0.022090267,0.3183969,0,1.0,34
43,-0.098891266,-0.22095206,0.028458206,0.032761488,1,1.0,35
43,-0.10331031,-0.026249522,0.029113436,-0.25080848,1,1.0,36
43,-0.1038353,-0.22177486,0.024097266,0.050913382,0,1.0,37
43,-0.108270794,-0.027006576,0.025115533,-0.23407032,1,1.0,38
43,-0.10881093,0.16774769,0.020434128,-0.5187264,1,1.0,39
43,-0.10545597,0.36257607,0.0100596,-0.80490077,1,1.0,40
43,-0.098204456,0.16731767,-0.0060384152,-0.50907046,0,1.0,41
43,-0.0948581,-0.02771869,-0.016219825,-0.21829656,0,1.0,42
43,-0.09541247,-0.22260506,-0.020585757,0.06922614,0,1.0,43
43,-0.09986457,-0.027194126,-0.019201234,-0.22987996,1,1.0,44
43,-0.10040846,-0.22203651,-0.023798833,0.056684922,0,1.0,45
43,-0.10484919,-0.026581544,-0.022665134,-0.24341069,1,1.0,46
43,-0.10538082,-0.22137254,-0.027533347,0.04203779,0,1.0,47
43,-0.109808266,-0.4160891,-0.026692592,0.3259081,0,1.0,48
43,-0.11813005,-0.22059745,-0.020174429,0.024928434,1,1.0,49
43,-0.122542,-0.41542438,-0.01967586,0.31117845,0,1.0,50
43,-0.1308505,-0.2200277,-0.013452292,0.012355852,1,1.0,51
43,-0.13525105,-0.41495416,-0.013205175,0.30076423,0,1.0,52
43,-0.14355013,-0.21964651,-0.00718989,0.0039461004,1,1.0,53
43,-0.14794305,-0.41466463,-0.0071109678,0.29435188,0,1.0,54
43,-0.15623635,-0.21944201,-0.0012239303,-0.00056522706,1,1.0,55
43,-0.16062519,-0.4145464,-0.0012352348,0.2917313,0,1.0,56
43,-0.16891612,-0.21940684,0.004599391,-0.0013409649,1,1.0,57
43,-0.17330424,-0.024351157,0.0045725717,-0.2925692,1,1.0,58
43,-0.17379127,0.1707053,-0.0012788122,-0.58380646,1,1.0,59
43,-0.17037717,-0.024398712,-0.012954942,-0.29152668,0,1.0,60
43,-0.17086515,-0.21933357,-0.018785475,-0.0029575676,0,1.0,61
43,-0.17525181,-0.023947317,-0.018844627,-0.30150783,1,1.0,62
43,-0.17573076,-0.21879569,-0.024874784,-0.0148271825,0,1.0,63
43,-0.18010667,-0.41355222,-0.025171326,0.26990482,0,1.0,64
43,-0.18837772,-0.21808028,-0.01977323,-0.03060979,1,1.0,65
43,-0.19273932,-0.41291317,-0.020385426,0.25576946,0,1.0,66
43,-0.20099759,-0.60773826,-0.015270037,0.54195344,0,1.0,67
43,-0.21315235,-0.412405,-0.0044309683,0.24449857,1,1.0,68
43,-0.22140045,-0.21722007,0.00045900285,-0.0495787,1,1.0,69
43,-0.22574486,-0.022104703,-0.0005325711,-0.34211677,1,1.0,70
43,-0.22618695,-0.21721907,-0.0073749064,-0.049601834,0,1.0,71
43,-0.23053133,-0.021992153,-0.008366943,-0.34460247,1,1.0,72
43,-0.23097117,-0.21699409,-0.015258992,-0.054569643,0,1.0,73
43,-0.23531106,-0.021656705,-0.016350385,-0.35202757,1,1.0,74
43,-0.2357442,-0.21654238,-0.023390936,-0.064544946,0,1.0,75
43,-0.24007504,-0.41132128,-0.024681836,0.2206672,0,1.0,76
43,-0.24830146,-0.21585539,-0.020268492,-0.07969807,1,1.0,77
43,-0.25261858,-0.020448836,-0.021862453,-0.37870622,1,1.0,78
43,-0.25302756,-0.21525359,-0.029436577,-0.09299597,0,1.0,79
43,-0.25733262,-0.40994152,-0.031296495,0.19025633,0,1.0,80
43,-0.26553145,-0.6046021,-0.02749137,0.4729045,0,1.0,81
43,-0.2776235,-0.4091029,-0.018033281,0.17168505,1,1.0,82
43,-0.28580555,-0.21372753,-0.014599579,-0.12663181,1,1.0,83
43,-0.2900801,-0.018399507,-0.017132215,-0.42388475,1,1.0,84
43,-0.2904481,0.1769609,-0.02560991,-0.721919,1,1.0,85
43,-0.28690886,-0.017797606,-0.04004829,-0.43740553,0,1.0,86
43,-0.28726482,-0.21233048,-0.0487964,-0.15761124,0,1.0,87
43,-0.29151145,-0.40672106,-0.051948626,0.119287126,0,1.0,88
43,-0.29964584,-0.2108948,-0.049562883,-0.18932205,1,1.0,89
43,-0.30386376,-0.4052739,-0.053349324,0.08732308,0,1.0,90
43,-0.31196922,-0.20942946,-0.051602863,-0.22170292,1,1.0,91
43,-0.31615782,-0.4037773,-0.05603692,0.054266278,0,1.0,92
43,-0.32423335,-0.59805286,-0.054951597,0.32875594,0,1.0,93
43,-0.33619443,-0.40219343,-0.048376475,0.01926263,1,1.0,94
43,-0.34423828,-0.59658945,-0.047991224,0.29629835,0,1.0,95
43,-0.3561701,-0.40081733,-0.042065255,-0.011125672,1,1.0,96
43,-0.36418644,-0.5953116,-0.04228777,0.26799405,0,1.0,97
43,-0.37609264,-0.39961243,-0.03692789,-0.03772114,1,1.0,98
43,-0.3840849,-0.5941859,-0.037682313,0.24308577,0,1.0,99
43,-0.39596862,-0.39854652,-0.032820597,-0.061240938,1,1.0,100
43,-0.40393955,-0.5931829,-0.034045417,0.22090888,0,1.0,101
43,-0.41580322,-0.39759126,-0.029627237,-0.08231598,1,1.0,102
43,-0.42375505,-0.5922763,-0.03127356,0.20087422,0,1.0,103
43,-0.43560055,-0.39672133,-0.027256073,-0.101507686,1,1.0,104
43,-0.443535,-0.5914423,-0.029286226,0.18245295,0,1.0,105
43,-0.45536384,-0.39591378,-0.025637168,-0.119322956,1,1.0,106
43,-0.4632821,-0.20043406,-0.028023627,-0.41998267,1,1.0,107
43,-0.4672908,-0.39514795,-0.03642328,-0.13626435,0,1.0,108
43,-0.47519374,-0.19952375,-0.039148565,-0.44021213,1,1.0,109
43,-0.4791842,-0.39407042,-0.04795281,-0.16012245,0,1.0,110
43,-0.48706564,-0.5884742,-0.051155258,0.11705532,0,1.0,111
43,-0.49883512,-0.7828273,-0.04881415,0.3931705,0,1.0,112
43,-0.5144917,-0.5870479,-0.04095074,0.08550549,1,1.0,113
43,-0.5262326,-0.39136356,-0.039240632,-0.21981102,1,1.0,114
43,-0.5340599,-0.5859033,-0.043636855,0.060240105,0,1.0,115
43,-0.545778,-0.39018372,-0.04243205,-0.24588494,1,1.0,116
43,-0.55358166,-0.5846748,-0.04734975,0.033117745,0,1.0,117
43,-0.56527513,-0.3889069,-0.046687394,-0.27412054,1,1.0,118
43,-0.57305324,-0.58333266,-0.052169807,0.0034792484,0,1.0,119
43,-0.5847199,-0.38750285,-0.05210022,-0.3051968,1,1.0,120
43,-0.59247,-0.58184516,-0.058204155,-0.029389478,0,1.0,121
43,-0.6041069,-0.38593888,-0.058791947,-0.33985358,1,1.0,122
43,-0.61182564,-0.5801772,-0.06558902,-0.066274434,0,1.0,123
43,-0.6234292,-0.38417917,-0.066914506,-0.37890866,1,1.0,124
43,-0.63111275,-0.57829016,-0.07449268,-0.10805191,0,1.0,125
43,-0.64267856,-0.38218418,-0.07665372,-0.42327574,1,1.0,126
43,-0.65032226,-0.57614124,-0.08511923,-0.15570855,0,1.0,127
43,-0.6618451,-0.7699479,-0.088233404,0.10895402,0,1.0,128
43,-0.67724407,-0.5736796,-0.086054325,-0.2102101,1,1.0,129
43,-0.68871766,-0.7674725,-0.090258524,0.05413475,0,1.0,130
43,-0.7040671,-0.96119213,-0.08917583,0.31703138,0,1.0,131
43,-0.7232909,-0.76492065,-0.082835205,-0.0023889262,1,1.0,132
43,-0.73858935,-0.56871444,-0.08288298,-0.3200148,1,1.0,133
43,-0.74996364,-0.7625642,-0.08928328,-0.05457803,0,1.0,134
43,-0.7652149,-0.9563001,-0.090374835,0.20865382,0,1.0,135
43,-0.7843409,-0.7600099,-0.086201765,-0.11111391,1,1.0,136
43,-0.7995411,-0.5637652,-0.08842404,-0.42969978,1,1.0,137
43,-0.8108164,-0.757531,-0.09701803,-0.16614947,0,1.0,138
43,-0.8259671,-0.95114,-0.10034102,0.09441972,0,1.0,139
43,-0.84498984,-0.7547337,-0.09845263,-0.2281586,1,1.0,140
43,-0.86008453,-0.9483209,-0.1030158,0.03191774,0,1.0,141
43,-0.8790509,-0.7518841,-0.102377445,-0.2914085,1,1.0,142
43,-0.8940886,-0.94540864,-0.10820562,-0.03268809,0,1.0,143
43,-0.91299677,-0.7489147,-0.10885938,-0.35745555,1,1.0,144
43,-0.9279751,-0.9423343,-0.11600849,-0.10098509,0,1.0,145
43,-0.94682175,-1.135619,-0.11802819,0.15296331,0,1.0,146
43,-0.96953416,-0.93902224,-0.114968926,-0.17450005,1,1.0,147
43,-0.9883146,-1.1323272,-0.11845893,0.07981665,0,1.0,148
43,-1.0109612,-0.93572384,-0.116862595,-0.24776715,1,1.0,149
43,-1.0296756,-1.1289997,-0.12181794,0.005889861,0,1.0,150
43,-1.0522556,-0.9323604,-0.12170014,-0.32260922,1,1.0,151
43,-1.0709028,-1.1255581,-0.12815233,-0.07064759,0,1.0,152
43,-1.093414,-0.9288541,-0.12956527,-0.4008579,1,1.0,153
43,-1.111991,-1.1219231,-0.13758244,-0.1516676,0,1.0,154
43,-1.1344296,-0.92512673,-0.14061579,-0.4843944,1,1.0,155
43,-1.152932,-1.1180134,-0.15030368,-0.2391251,0,1.0,156
43,-1.1752924,-0.92109954,-0.15508617,-0.57518876,1,1.0,157
43,-1.1937144,-1.1137464,-0.16658995,-0.3350995,0,1.0,158
43,-1.2159892,-1.3061543,-0.17329194,-0.09923454,0,1.0,159
43,-1.2421123,-1.1090269,-0.17527664,-0.44118994,1,1.0,160
43,-1.2642928,-1.3012917,-0.18410043,-0.20847946,0,1.0,161
43,-1.2903187,-1.4933693,-0.18827002,0.020948013,0,1.0,162
43,-1.3201861,-1.6853626,-0.18785106,0.24882394,0,1.0,163
43,-1.3538934,-1.4881241,-0.18287458,-0.09673296,1,1.0,164
43,-1.3836558,-1.6802182,-0.18480924,0.13313757,0,1.0,165
43,-1.4172602,-1.8722783,-0.18214649,0.36229676,0,1.0,166
43,-1.4547057,-1.6750982,-0.17490055,0.018163908,1,1.0,167
43,-1.4882077,-1.8673368,-0.17453727,0.25096357,0,1.0,168
43,-1.5255544,-1.6702079,-0.16951801,-0.09129115,1,1.0,169
43,-1.5589586,-1.8625457,-0.17134383,0.1434804,0,1.0,170
43,-1.5962095,-1.665437,-0.16847421,-0.19798212,1,1.0,171
43,-1.6295183,-1.8577989,-0.17243387,0.037178062,0,1.0,172
43,-1.6666743,-1.6606777,-0.1716903,-0.30456367,1,1.0,173
43,-1.6998878,-1.8529902,-0.17778157,-0.070565514,0,1.0,174
43,-1.7369477,-1.655824,-0.17919289,-0.41364616,1,1.0,175
43,-1.7700641,-1.8480138,-0.1874658,-0.18237884,0,1.0,176
43,-1.8070244,-1.650773,-0.19111338,-0.52784884,1,1.0,177
43,-1.8400398,-1.8427652,-0.20167036,-0.30094993,0,1.0,178
43,-1.8768951,-1.6454258,-0.20768936,-0.6498499,1,1.0,179
44,0.0030531683,0.20527501,-0.043983486,-0.29352573,1,1.0,1
44,0.0071586687,0.010806845,-0.049854003,-0.015032564,0,1.0,2
44,0.0073748054,0.206607,-0.050154652,-0.3230189,1,1.0,3
44,0.011506946,0.012233779,-0.056615032,-0.04656498,0,1.0,4
44,0.011751621,0.20811993,-0.05754633,-0.35655937,1,1.0,5
44,0.01591402,0.013861338,-0.064677514,-0.0825631,0,1.0,6
44,0.016191246,-0.18027672,-0.06632878,0.18903317,0,1.0,7
44,0.012585712,0.015728382,-0.062548116,-0.12381434,1,1.0,8
44,0.01290028,-0.1784443,-0.065024406,0.14849797,0,1.0,9
44,0.009331394,-0.37257776,-0.062054444,0.41997904,0,1.0,10
44,0.0018798386,-0.17663394,-0.053654864,0.10839674,1,1.0,11
44,-0.0016528402,0.019214192,-0.051486928,-0.20071965,1,1.0,12
44,-0.0012685563,-0.17513502,-0.05550132,0.07528738,0,1.0,13
44,-0.004771257,-0.3694192,-0.053995572,0.3499559,0,1.0,14
44,-0.012159641,-0.17357257,-0.046996456,0.040747095,1,1.0,15
44,-0.015631093,-0.3679902,-0.046181515,0.31823966,0,1.0,16
44,-0.022990895,-0.17224196,-0.039816722,0.011357829,1,1.0,17
44,-0.026435735,-0.36677092,-0.039589565,0.291217,0,1.0,18
44,-0.033771154,-0.1711075,-0.033765223,-0.013684462,1,1.0,19
44,-0.037193302,-0.36572936,-0.034038913,0.26815683,0,1.0,20
44,-0.04450789,-0.17013858,-0.028675776,-0.0350649,1,1.0,21
44,-0.04791066,-0.36483783,-0.029377075,0.24843438,0,1.0,22
44,-0.05520742,-0.16930892,-0.024408387,-0.053368047,1,1.0,23
44,-0.058593597,-0.36407253,-0.025475748,0.231515,0,1.0,24
44,-0.065875046,-0.168596,-0.020845449,-0.06909372,1,1.0,25
44,-0.06924697,-0.36341298,-0.022227323,0.21694015,0,1.0,26
44,-0.07651523,-0.16798045,-0.01788852,-0.08267053,1,1.0,27
44,-0.079874836,-0.36284146,-0.01954193,0.20431529,0,1.0,28
44,-0.087131664,-0.16744559,-0.015455624,-0.09446754,1,1.0,29
44,-0.09048058,-0.36234263,-0.017344974,0.19329935,0,1.0,30
44,-0.09772743,-0.16697691,-0.013478988,-0.10480431,1,1.0,31
44,-0.10106697,-0.36190313,-0.015575074,0.18359576,0,1.0,32
44,-0.10830503,-0.5567988,-0.011903158,0.47132492,0,1.0,33
44,-0.11944101,-0.36151075,-0.0024766605,0.17491417,1,1.0,34
44,-0.12667122,-0.16635346,0.0010216228,-0.11854904,1,1.0,35
44,-0.1299983,-0.36149004,-0.001349358,0.17445603,0,1.0,36
44,-0.13722809,-0.55659264,0.0021397625,0.46671298,0,1.0,37
44,-0.14835994,-0.75174475,0.011474022,0.76006955,0,1.0,38
44,-0.16339484,-0.5567828,0.026675412,0.47101912,1,1.0,39
44,-0.17453049,-0.36204755,0.036095794,0.18686186,1,1.0,40
44,-0.18177144,-0.16746014,0.03983303,-0.09421928,1,1.0,41
44,-0.18512066,-0.3631297,0.037948646,0.21076006,0,1.0,42
44,-0.19238324,-0.5587731,0.04216385,0.51516813,0,1.0,43
44,-0.20355871,-0.36426952,0.052467212,0.23606452,1,1.0,44
44,-0.2108441,-0.1699349,0.0571885,-0.039617993,1,1.0,45
44,-0.2142428,0.024322325,0.05639614,-0.3137232,1,1.0,46
44,-0.21375635,-0.17155577,0.050121676,-0.0038015167,0,1.0,47
44,-0.21718746,0.022812873,0.050045647,-0.28025872,1,1.0,48
44,-0.2167312,-0.17298593,0.04444047,0.027779026,0,1.0,49
44,-0.22019093,0.021471476,0.044996053,-0.2505579,1,1.0,50
44,-0.21976149,0.21592295,0.039984893,-0.5287155,1,1.0,51
44,-0.21544303,0.020261955,0.029410584,-0.22370617,0,1.0,52
44,-0.2150378,0.21495147,0.024936462,-0.5069687,1,1.0,53
44,-0.21073876,0.019487191,0.014797087,-0.20653285,0,1.0,54
44,-0.21034902,0.21439445,0.01066643,-0.49451157,1,1.0,55
44,-0.20606114,0.019123713,0.0007761989,-0.19848624,0,1.0,56
44,-0.20567866,0.21423455,-0.0031935258,-0.4909242,1,1.0,57
44,-0.20139396,0.019157795,-0.01301201,-0.19924946,0,1.0,58
44,-0.20101081,0.21446341,-0.016996998,-0.49600852,1,1.0,59
44,-0.19672154,0.019585216,-0.026917169,-0.20873031,0,1.0,60
44,-0.19632985,0.21508151,-0.031091776,-0.50978124,1,1.0,61
44,-0.19202821,0.020411054,-0.0412874,-0.22705618,0,1.0,62
44,-0.19161999,-0.17409727,-0.045828525,0.05232263,0,1.0,63
44,-0.19510193,0.02165082,-0.044782072,-0.2544601,1,1.0,64
44,-0.19466892,-0.17280406,-0.049871273,0.023768272,0,1.0,65
44,-0.198125,0.022996299,-0.049395908,-0.2842232,1,1.0,66
44,-0.19766508,0.21878669,-0.055080373,-0.59206706,1,1.0,67
44,-0.19328934,0.024477338,-0.06692171,-0.3172305,0,1.0,68
44,-0.19279979,-0.16963077,-0.07326632,-0.04638036,0,1.0,69
44,-0.19619241,-0.36362982,-0.07419393,0.2223165,0,1.0,70
44,-0.203465,-0.16753013,-0.0697476,-0.09281679,1,1.0,71
44,-0.2068156,-0.36158666,-0.07160393,0.1770711,0,1.0,72
44,-0.21404734,-0.16551694,-0.068062514,-0.13731344,1,1.0,73
44,-0.21735768,-0.35960135,-0.07080878,0.13314418,0,1.0,74
44,-0.22454971,-0.5536413,-0.0681459,0.4026744,0,1.0,75
44,-0.23562254,-0.35762239,-0.06009241,0.08930903,1,1.0,76
44,-0.24277498,-0.5518338,-0.05830623,0.3624438,0,1.0,77
44,-0.25381166,-0.3559337,-0.051057354,0.051960662,1,1.0,78
44,-0.26093033,-0.16011824,-0.05001814,-0.2563841,1,1.0,79
44,-0.2641327,-0.3544917,-0.055145822,0.02011225,0,1.0,80
44,-0.27122253,-0.5487812,-0.054743577,0.29489884,0,1.0,81
44,-0.28219816,-0.35292327,-0.0488456,-0.014534528,1,1.0,82
44,-0.28925663,-0.5473119,-0.049136292,0.26234576,0,1.0,83
44,-0.30020285,-0.3515243,-0.043889374,-0.045421496,1,1.0,84
44,-0.30723333,-0.5459903,-0.044797804,0.2330973,0,1.0,85
44,-0.31815314,-0.35025784,-0.04013586,-0.07337299,1,1.0,86
44,-0.3251583,-0.5447821,-0.04160332,0.20638163,0,1.0,87
44,-0.33605394,-0.34909067,-0.037475687,-0.09912935,1,1.0,88
44,-0.34303576,-0.54365605,-0.039458275,0.18149853,0,1.0,89
44,-0.3539089,-0.73819184,-0.035828304,0.4614773,0,1.0,90
44,-0.36867273,-0.5425823,-0.026598757,0.15772006,1,1.0,91
44,-0.37952438,-0.3470898,-0.023444355,-0.14323404,1,1.0,92
44,-0.38646618,-0.54186827,-0.026309036,0.14196138,0,1.0,93
44,-0.39730352,-0.3463796,-0.02346981,-0.1589041,1,1.0,94
