Episode Number,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Action,Reward,Score
25,0.0029299739,0.5370768,0.030767579,-0.6120128,1,0.6627056747674942,()
25,0.013671509,0.3415386,0.018527322,-0.30980015,0,1.2240257114171982,()
25,0.02050228,0.14615764,0.012331319,-0.011332281,0,0.6196002475917339,()
25,0.023425434,0.3411006,0.012104673,-0.30009916,1,0.022664573043584824,()
25,0.030247446,0.14580822,0.0061026905,-0.0036233717,0,0.600198283791542,()
25,0.03316361,0.34084213,0.006030223,-0.2943746,1,0.007246760651469231,()
25,0.039980453,0.14563471,0.0001427312,0.00020405948,0,0.5887491628527641,()
25,0.042893145,-0.049489282,0.00014681238,0.292932,0,-0.0004081186489202082,()
25,0.04190336,0.14563058,0.0060054525,0.0002953958,1,-0.5858640186488628,()
25,0.044815972,-0.049576983,0.006011361,0.29486704,0,-0.0005908310413360596,()
25,0.043824434,0.14545876,0.011908702,0.004086061,1,-0.5897340830415487,()
25,0.046733607,0.3404079,0.011990422,-0.28481588,1,-0.00817207619547844,()
25,0.053541765,0.14511701,0.0062941057,0.011624517,0,0.5696316715329885,()
25,0.056444105,0.34014815,0.006526596,-0.2790659,1,-0.023249024525284767,()
25,0.06324707,0.5351764,0.00094527757,-0.56968325,1,0.5581318400800228,()
25,0.073950596,0.3400412,-0.010448387,-0.27670267,0,-0.9503109380602837,()
25,0.08075142,0.14506984,-0.01598244,0.012666609,0,-0.5534052848815918,()
25,0.08365282,-0.049819294,-0.015729109,0.30026436,0,0.025333091616630554,()
25,0.08265643,0.14552328,-0.009723822,0.0026625628,1,0.6005287170410156,()
25,0.0855669,-0.049457878,-0.0096705705,0.29226172,0,0.005325116217136383,()
25,0.08457774,-0.24444062,-0.003825336,0.581879,0,0.5845234729349613,()
25,0.07968893,-0.04926528,0.007812245,0.28799352,1,-0.3986909054219723,()
25,0.07870362,-0.24449776,0.013572115,0.5831301,0,-0.5759870633482933,()
25,0.07381367,-0.4398072,0.025234718,0.88005733,0,-1.1662602424621582,()
25,0.06501752,-0.6352627,0.042835865,1.1805655,0,-1.7601147294044495,()
25,0.052312266,-0.44072223,0.066447176,0.90161234,1,-2.3611310869455338,()
25,0.043497823,-0.24656041,0.08447942,0.6305334,1,-1.8032245337963104,()
25,0.038566615,-0.05271251,0.09709009,0.36560598,1,-1.2610666453838348,()
25,0.037512366,-0.2490705,0.10440221,0.68725544,0,-0.7312119007110596,()
25,0.032530956,-0.055540733,0.11814732,0.42918,1,-1.3745114207267761,()
25,0.03142014,0.13772723,0.12673092,0.17595358,1,-0.8583597838878632,()
25,0.034174684,0.33082917,0.13024999,-0.07421719,1,-0.35190731287002563,()
25,0.04079127,0.52386665,0.12876564,-0.32313538,1,0.14843493700027466,()
25,0.0512686,0.71694237,0.12230294,-0.57259876,1,0.6462700664997101,()
25,0.06560745,0.520337,0.11085097,-0.24402605,0,1.1451974511146545,()
25,0.07601419,0.32382068,0.10597044,0.081462696,0,0.48805251717567444,()
25,0.0824906,0.5172765,0.1075997,-0.17599623,1,-0.1629255712032318,()
25,0.092836134,0.71070725,0.104079776,-0.43289098,1,0.35199224948883057,()
25,0.10705028,0.9042134,0.095421955,-0.6910354,1,0.8657820522785187,()
25,0.12513454,0.70790607,0.08160125,-0.36990237,0,1.382070779800415,()
25,0.13929267,0.5117253,0.0742032,-0.052646246,0,0.7398046553134918,()
25,0.14952718,0.31562212,0.07315027,0.26249477,0,0.10529309511184692,()
25,0.15583962,0.5096278,0.07840017,-0.0062485198,1,-0.5249902606010437,()
25,0.16603217,0.70354295,0.078275196,-0.2732017,1,0.01249760389328003,()
25,0.18010303,0.50739646,0.072811164,0.043106567,0,0.5464032292366028,()
25,0.19025096,0.31131002,0.07367329,0.35784447,0,-0.08621290326118469,()
25,0.19647716,0.5053115,0.08083019,0.08927199,1,-0.7156893610954285,()
25,0.2065834,0.6991874,0.08261562,-0.17685418,1,-0.17854347825050354,()
25,0.22056714,0.5029863,0.07907854,0.1407051,0,0.3537081182003021,()
25,0.23062687,0.69689184,0.08189264,-0.12601942,1,-0.2814099192619324,()
25,0.2445647,0.89075094,0.07937226,-0.39178398,1,0.25203824043273926,()
25,0.26237974,0.69459754,0.07153657,-0.075169295,0,0.7835686206817627,()
25,0.27627167,0.88862497,0.070033185,-0.34445214,1,0.1503385603427887,()
25,0.29404417,0.6925802,0.06314415,-0.030533014,0,0.6889037787914276,()
25,0.30789578,0.8867425,0.06253348,-0.30264392,1,0.06106644868850708,()
25,0.32563064,1.0809201,0.056480605,-0.5749681,1,0.6052877753973007,()
25,0.34724903,0.8850537,0.044981245,-0.26504058,0,1.149936020374298,()
25,0.3649501,0.68931955,0.039680433,0.041483678,0,0.5300812423229218,()
25,0.3787365,0.8838507,0.040510107,-0.23842035,1,-0.08296743035316467,()
25,0.3964135,1.0783712,0.035741698,-0.518055,1,0.47684088349342346,()
25,0.41798094,0.88276476,0.025380598,-0.21432689,0,1.0361099615693092,()
25,0.43563622,1.0775148,0.021094061,-0.4988968,1,0.42865369468927383,()
25,0.45718652,0.8821019,0.011116124,-0.1996415,0,0.9977937676012516,()
25,0.47482857,1.0770631,0.0071232943,-0.48879716,1,0.39928294718265533,()
25,0.4963698,1.2720839,-0.0026526488,-0.7792266,1,0.4470645450055599,()
25,0.5218115,1.0769985,-0.018237181,-0.48737946,0,-1.5584532171487808,()
25,0.5433515,0.88213855,-0.02798477,-0.20049958,0,-0.9747589007019997,()
25,0.56099427,1.0776494,-0.03199476,-0.50187737,1,-0.4009990021586418,()
25,0.58254725,0.8829926,-0.04203231,-0.21944661,0,-1.003754884004593,()
25,0.6002071,0.68849593,-0.04642124,0.0596869,0,-0.4388932138681412,()
25,0.613977,0.88425165,-0.0452275,-0.24727333,1,0.11937394738197327,()
25,0.631662,1.0799894,-0.05017297,-0.55387205,1,-0.4945468157529831,()
25,0.65326184,0.8856065,-0.06125041,-0.27740934,0,-1.1077441275119781,()
25,0.67097396,0.69140947,-0.0667986,-0.004656333,0,-0.5548186600208282,()
25,0.6848021,0.49730593,-0.06689172,0.26622546,0,-0.009312480688095093,()
25,0.6947483,0.6933156,-0.061567213,-0.046783097,1,0.5324508994817734,()
25,0.7086146,0.49912807,-0.062502876,0.22585703,0,-0.09356625378131866,()
25,0.7185971,0.69508505,-0.057985738,-0.08586832,1,0.45171380043029785,()
25,0.7324988,0.5008401,-0.059703104,0.18797107,0,-0.17173662781715393,()
25,0.7425156,0.30662093,-0.055943683,0.46123853,0,0.3759421408176422,()
25,0.74864805,0.112332456,-0.04671891,0.7357764,0,0.9224772453308105,()
25,0.7508947,0.30806756,-0.03200338,0.4287638,1,1.47155299782753,()
25,0.75705606,0.5036278,-0.023428105,0.1261663,1,0.8575275540351868,()
25,0.7671286,0.30884916,-0.02090478,0.41136682,0,0.25233253836631775,()
25,0.7733056,0.50426114,-0.012677443,0.11216736,1,0.8227336220443249,()
25,0.7833908,0.3093231,-0.010434096,0.40082383,0,0.2243347465991974,()
25,0.7895773,0.11435069,-0.0024176193,0.69019896,0,0.8016476407647133,()
25,0.7918643,0.30950612,0.011386359,0.3967559,1,-0.896873977035284,()
25,0.7980544,0.5044647,0.019321477,0.107684515,1,-0.7935117930173874,()
25,0.80814373,0.30907124,0.021475168,0.4064001,0,-0.2153690904378891,()
25,0.81432515,0.50388217,0.02960317,0.12056428,1,-0.8128002285957336,()
25,0.82440275,0.3083489,0.032014456,0.4224378,0,-0.24112854152917862,()
25,0.83056974,0.503003,0.04046321,0.14001688,1,-0.8448753505945206,()
25,0.8406298,0.3073256,0.043263547,0.4451857,0,-0.28003379702568054,()
25,0.8467763,0.1116191,0.052167263,0.75118625,0,-0.8903715759515762,()
25,0.8490087,0.3059843,0.06719099,0.4753653,1,-1.5023726969957352,()
25,0.8551284,0.109981075,0.076698296,0.788446,0,-0.9507305920124054,()
25,0.857328,0.3039705,0.09246721,0.5208445,1,-1.576891541481018,()
25,0.86340743,0.49767748,0.10288411,0.258672,1,-1.0416895151138306,()
25,0.873361,0.6911917,0.10805754,0.00013022679,1,-0.5173437297344208,()
25,0.8871848,0.8846113,0.10806015,-0.25659996,1,-0.000260770320892334,()
25,0.904877,1.0780379,0.10292815,-0.5133396,1,0.5132004618644714,()
25,0.9264378,0.88162833,0.09266136,-0.19007698,0,1.0266788303852081,()
25,0.94407034,0.6853113,0.08885982,0.13033871,0,0.38015395402908325,()
25,0.9577766,0.87905544,0.09146659,-0.13304041,1,-0.26067718863487244,()
25,0.9753577,1.0727563,0.08880579,-0.3955234,1,0.2660803496837616,()
25,0.9968128,0.8764939,0.08089532,-0.076215334,0,0.7910467684268951,()
25,1.0143427,0.680311,0.07937101,0.2408539,0,0.1524306833744049,()
25,1.0279489,0.8742147,0.08418809,-0.02577542,1,-0.4817076027393341,()
25,1.0454332,1.0680348,0.08367258,-0.29075372,1,0.05155056715011597,()
25,1.0667939,1.2618701,0.0778575,-0.5559186,1,0.5815081298351288,()
25,1.0920314,1.0657464,0.066739134,-0.2397571,0,1.1118367314338684,()
25,1.1133462,1.2598546,0.061943993,-0.5106645,1,0.47951415181159973,()
25,1.1385434,1.0639173,0.0517307,-0.19912228,0,1.0213293135166168,()
25,1.1598216,1.2582626,0.047748256,-0.4750483,1,0.39824433624744415,()
25,1.184987,1.0625,0.03824729,-0.16770649,0,0.9500965476036072,()
25,1.206237,1.2570542,0.03489316,-0.44808242,1,0.33541321754455566,()
25,1.231378,1.0614566,0.025931511,-0.14460792,0,0.8961647748947144,()
25,1.2526071,1.2561977,0.023039354,-0.42899847,1,0.28921570628881454,()
25,1.2777311,1.0607572,0.014459385,-0.12914251,0,0.857996940612793,()
25,1.2989463,1.255669,0.011876534,-0.41722882,1,0.2582850866019726,()
25,1.3240596,1.0603808,0.0035319577,-0.12082552,0,0.8344575762748718,()
25,1.3452672,1.255452,0.0011154473,-0.41239205,1,0.24165106005966663,()
25,1.3703762,1.0603143,-0.007132394,-0.11935768,0,-0.6016946397721767,()
25,1.3915826,1.2555376,-0.009519547,-0.41428226,1,-0.23871534503996372,()
25,1.4166933,1.0605519,-0.017805193,-0.12461561,0,-0.8285645395517349,()
25,1.4379044,1.2559243,-0.020297505,-0.4228623,1,-0.2492312341928482,()
25,1.4630228,1.0610957,-0.02875475,-0.13664663,0,-0.845724530518055,()
25,1.4842447,1.2566175,-0.03148768,-0.43826076,1,-0.27329307049512863,()
25,1.5093771,1.0619551,-0.040252898,-0.15566766,0,-0.8765216916799545,()
25,1.5306162,1.2576295,-0.04336625,-0.46077278,1,-0.31133517622947693,()
25,1.5557688,1.0631465,-0.052581705,-0.18206818,0,-0.9215455502271652,()
25,1.5770317,0.8688149,-0.056223072,0.093574524,0,-0.3641366958618164,()
25,1.594408,0.67454195,-0.05435158,0.36800256,0,0.1871492713689804,()
25,1.6078988,0.8703924,-0.046991527,0.058689248,1,0.7360052317380905,()
25,1.6253067,1.0661554,-0.045817744,-0.24844171,1,0.11737830936908722,()
25,1.6466298,0.8717168,-0.050786577,0.029444544,0,-0.4968833178281784,()
25,1.6640642,0.67735857,-0.050197687,0.30568117,0,0.05888901650905609,()
25,1.6776114,0.8731586,-0.044084065,-0.0024008001,1,0.6113622337579727,()
25,1.6950746,0.6786957,-0.04413208,0.27605364,0,-0.004801526665687561,()
25,1.7086484,0.87441856,-0.038611006,-0.030215463,1,0.5521073937416077,()
25,1.7261368,1.0700723,-0.039215315,-0.3348262,1,-0.06043091416358948,()
25,1.7475382,1.2657298,-0.04591184,-0.63961315,1,-0.669652596116066,()
25,1.7728528,1.071277,-0.058704104,-0.36173466,0,-1.2792263180017471,()
25,1.7942784,1.2671821,-0.06593879,-0.6723352,1,-0.7234688848257065,()
25,1.819622,1.0730357,-0.0793855,-0.40112042,0,-1.3446703553199768,()
25,1.8410827,0.8791243,-0.08740791,-0.13448413,0,-0.8022412657737732,()
25,1.8586652,1.0753825,-0.09009759,-0.4534127,1,-0.2689681947231293,()
25,1.8801728,0.88164234,-0.09916584,-0.19043419,0,-0.906825065612793,()
25,1.8978057,1.0780329,-0.10297453,-0.51267964,1,-0.38086846470832825,()
25,1.9193664,1.2744429,-0.11322812,-0.8359552,1,-1.025359332561493,()
25,1.9448552,1.0810347,-0.12994723,-0.5809185,0,-1.6719110310077667,()
25,1.966476,1.277715,-0.14156559,-0.9115487,1,-1.1618360877037048,()
25,1.9920303,1.0847629,-0.15979657,-0.66649735,0,-1.8230974674224854,()
25,2.0137255,0.89218175,-0.17312652,-0.42808634,0,-1.3329952955245972,()
25,2.031569,1.0892785,-0.18168825,-0.7699572,1,-0.856173038482666,()
25,2.0533547,0.8970599,-0.19708739,-0.5394982,0,-1.539914309978485,()
25,2.071296,0.7051746,-0.20787735,-0.31481156,0,-1.0789960622787476,()
26,0.036461487,-0.16170754,-0.03596686,0.2838144,0,0.005421042442321777,()
26,0.03322734,0.03390846,-0.030290568,-0.019991783,1,0.5676290020346642,()
26,0.033905506,0.22945142,-0.030690406,-0.32207575,1,-0.03998372703790665,()
26,0.038494535,0.42499667,-0.03713192,-0.62427706,1,-0.6441514939069748,()
26,0.04699447,0.23041226,-0.04961746,-0.3435159,0,-1.248554140329361,()
26,0.051602714,0.42620367,-0.05648778,-0.65142316,1,-0.6870318204164505,()
26,0.06012679,0.62206495,-0.06951624,-0.9613451,1,-1.302846148610115,()
26,0.07256809,0.42794266,-0.08874314,-0.6912862,0,-1.9226901233196259,()
26,0.08112694,0.62417656,-0.102568865,-1.010535,1,-1.382572203874588,()
26,0.09361047,0.8205066,-0.12277956,-1.3335847,1,-2.021069824695587,()
26,0.11002061,0.6271276,-0.14945126,-1.0817064,0,-2.6671692728996277,()
26,0.12256315,0.4342601,-0.17108539,-0.8394053,0,-2.163413166999817,()
26,0.13124835,0.24183524,-0.1878735,-0.605036,0,-1.6788110136985779,()
26,0.13608506,0.4390186,-0.19997421,-0.950517,1,-1.2100711464881897,()
27,-0.024202298,-0.19602028,0.0045331246,0.25498307,0,0.07874760776758194,()
27,-0.028122704,-0.0009633379,0.009632786,-0.036266588,1,-0.5099661182612181,()
27,-0.028141972,-0.1962221,0.008907454,0.25943995,0,0.07253317162394524,()
27,-0.032066412,-0.0012284258,0.014096254,-0.03042019,1,-0.518879946321249,()
27,-0.03209098,0.19368857,0.013487849,-0.31862247,1,0.0608404166996479,()
27,-0.02821721,-0.0016228575,0.0071154,-0.021716673,0,0.6372449453920126,()
27,-0.028249668,-0.19684613,0.0066810665,0.27320272,0,0.04343334585428238,()
27,-0.03218659,-0.39206275,0.012145122,0.56798536,0,-0.5464055109769106,()
27,-0.040027846,-0.19711326,0.023504829,0.27915326,1,-1.1359707452356815,()
27,-0.04397011,-0.0023343605,0.029087894,-0.0060246056,1,-0.5583064630627632,()
27,-0.044016797,0.19235861,0.028967401,-0.28938988,1,0.012049265205860138,()
27,-0.040169626,-0.003164172,0.023179604,0.01228647,0,0.5787797272205353,()
27,-0.040232908,0.19161782,0.023425333,-0.27299383,1,-0.0245729461312294,()
27,-0.036400553,-0.0038304166,0.017965456,0.026984502,0,0.5459876731038094,()
27,-0.03647716,0.19102935,0.018505147,-0.25997642,1,-0.05396902561187744,()
27,-0.032656573,-0.004351816,0.013305618,0.038485352,0,0.519952829927206,()
27,-0.03274361,-0.19966201,0.014075325,0.33533645,0,-0.0769706442952156,()
27,-0.03673685,-0.0047431816,0.020782053,0.047125176,1,-0.6706728599965572,()
27,-0.036831714,0.1900747,0.021724558,-0.23892906,1,-0.0942504033446312,()
27,-0.03303022,0.38487968,0.016945977,-0.52468103,1,0.4778580740094185,()
27,-0.025332626,0.18952338,0.0064523555,-0.22670682,0,1.0493621230125427,()
27,-0.021542158,-0.0056901756,0.0019182191,0.068004414,0,0.453413650393486,()
27,-0.021655962,0.18940422,0.0032783074,-0.2240727,1,-0.13600882375612855,()
27,-0.017867878,0.38447917,-0.0012031464,-0.5157197,1,0.20751608535647392,()
27,-0.010178294,0.18937418,-0.011517541,-0.22341616,0,-1.0314393788576126,()
27,-0.006390811,-0.0055812793,-0.015985863,0.06561154,0,-0.4468322731554508,()
27,-0.0065024365,0.18976617,-0.0146736335,-0.23207185,1,0.13122297823429108,()
27,-0.0027071128,-0.0051430664,-0.01931507,0.055946648,0,-0.4641436040401459,()
27,-0.0028099741,-0.19998282,-0.018196138,0.34247348,0,0.1118931919336319,()
27,-0.0068096304,-0.004606783,-0.011346667,0.044108577,1,0.6849470548331738,()
27,-0.006901766,0.19067602,-0.010464496,-0.25213262,1,0.0882171094417572,()
27,-0.0030882459,-0.004294952,-0.015507149,0.03723132,0,-0.5042652599513531,()
27,-0.003174145,-0.19919114,-0.014762522,0.32498154,0,0.07446268573403358,()
27,-0.0071579674,-0.0038621344,-0.008262891,0.027679928,1,0.6499630399048328,()
27,-0.0072352104,-0.19886462,-0.0077092927,0.3177444,0,0.0553598627448082,()
27,-0.011212503,-0.00363372,-0.0013544045,0.02264025,1,0.6354887969791889,()
27,-0.011285177,-0.19873622,-0.0009015994,0.31489554,0,0.045280507765710354,()
27,-0.015259902,-0.39384532,0.005396311,0.607294,0,-0.4494711756706238,()
27,-0.023136808,-0.5890423,0.01754219,0.9016717,0,-1.2145879678428173,()
27,-0.034917653,-0.39416236,0.035575625,0.6145539,1,-1.8033433705568314,()
27,-0.0428009,-0.19955508,0.047866702,0.33328474,1,-1.22910775244236,()
27,-0.046792004,-0.005145949,0.054532398,0.056072485,1,-0.6665695458650589,()
27,-0.046894923,0.1891534,0.055653848,-0.21891873,1,-0.11214502155780792,()
27,-0.043111853,0.38343745,0.051275473,-0.4935398,1,0.43783746659755707,()
27,-0.035443105,0.57780015,0.04140468,-0.7696323,1,0.9870793670415878,()
27,-0.023887102,0.38213354,0.026012031,-0.4642144,0,1.5392648056149483,()
27,-0.01624443,0.18665384,0.016727744,-0.1634474,0,0.9284287691116333,()
27,-0.012511354,-0.008703528,0.013458796,0.1344654,0,0.32689478248357773,()
27,-0.012685424,0.18622307,0.016148103,-0.15394127,1,-0.26893075555562973,()
27,-0.008960962,0.38111013,0.013069279,-0.44148642,1,0.30788248404860497,()
27,-0.0013387597,0.18580571,0.0042395503,-0.14471251,0,0.882972776889801,()
27,0.0023773545,-0.009376704,0.0013452999,0.1493049,0,0.28942504432052374,()
27,0.0021898204,0.18572596,0.004331398,-0.14295332,1,-0.2986097941175103,()
27,0.0059043397,-0.009457758,0.0014723315,0.15109293,0,0.2859066240489483,()
27,0.0057151844,0.18564308,0.00449419,-0.14112514,1,-0.30218586325645447,()
27,0.009428046,-0.009542948,0.0016716874,0.15297224,0,0.28225029818713665,()
27,0.009237187,0.18555503,0.004731132,-0.13918285,1,-0.3059444949030876,()
27,0.012948288,-0.009634365,0.0019474751,0.15498891,0,0.27836570516228676,()
27,0.012755601,0.18545964,0.0050472533,-0.13707899,1,-0.3099778201431036,()
27,0.016464794,-0.00973423,0.0023056737,0.15719198,0,0.27415796648710966,()
27,0.016270109,0.18535464,0.0054495134,-0.13476267,1,-0.3143839770928025,()
27,0.0199772,-0.0098449495,0.0027542599,0.1596345,0,0.269525358453393,()
27,0.019780302,0.18523747,0.00594695,-0.13217825,1,-0.31926902011036873,()
27,0.023485051,-0.009969168,0.003303385,0.16237491,0,0.2643564948812127,()
27,0.023285668,0.18510534,0.0065508834,-0.12926406,1,-0.32474983017891645,()
27,0.026987774,-0.010109841,0.0039656023,0.16547838,0,0.2585281152278185,()
27,0.026785579,0.18495512,0.0072751697,-0.12595089,1,-0.33095674589276314,()
27,0.03048468,0.3799721,0.004756152,-0.4163297,1,0.25190175510942936,()
27,0.038084123,0.18478306,-0.0035704423,-0.12215118,0,0.11857098434120417,()
27,0.041779783,-0.010287554,-0.006013466,0.16940317,0,-0.24430237244814634,()
27,0.04157403,0.18491995,-0.0026254028,-0.12517074,1,0.3388063283637166,()
27,0.045272432,-0.010164289,-0.0051288176,0.16668274,0,-0.2503414871171117,()
27,0.045069147,0.1850307,-0.0017951627,-0.12761375,1,0.33336549531668425,()
27,0.04876976,-0.010065488,-0.004347438,0.16450228,0,-0.2552275313064456,()
27,0.04856845,0.18511842,-0.0010573923,-0.12954897,1,0.3290045540779829,()
27,0.05227082,-0.009988361,-0.003648372,0.16280018,0,-0.25909794494509697,()
27,0.05207105,0.18518563,-0.00039236833,-0.13103148,1,0.32560036052018404,()
27,0.055774763,0.3803132,-0.003012998,-0.42383817,1,-0.2620629733428359,()
27,0.06338103,0.18523405,-0.011489761,-0.1321066,0,-0.8476763032376766,()
27,0.067085706,-0.009721439,-0.014131893,0.15692942,0,-0.2642132341861725,()
27,0.06689128,0.18559997,-0.010993305,-0.14017807,1,0.31385887414216995,()
27,0.07060328,-0.009362827,-0.013796867,0.14901648,0,-0.2803562209010124,()
27,0.070416026,0.18595394,-0.010816537,-0.14798695,1,0.2980330027639866,()
27,0.0741351,-0.009011453,-0.013776275,0.14126405,0,-0.29597384855151176,()
27,0.07395487,0.18630506,-0.010950995,-0.15573302,1,0.2825280651450157,()
27,0.077680975,0.38158208,-0.014065655,-0.45185053,1,-0.3114660270512104,()
27,0.08531261,0.18666185,-0.023102665,-0.16363426,0,-0.9037010371685028,()
27,0.08904585,-0.008121893,-0.026375351,0.12167181,0,-0.3272686153650284,()
27,0.088883415,-0.20285623,-0.023941914,0.40591827,0,0.243343785405159,()
27,0.08482629,-0.0074030915,-0.015823549,0.105784334,1,0.8118364959955215,()
27,0.084678225,-0.20229475,-0.013707862,0.3934333,0,0.21156864240765572,()
27,0.08063234,-0.006980988,-0.005839197,0.096460186,1,0.7868665270507336,()
27,0.08049271,0.18822417,-0.003909993,-0.19805926,1,0.19292039796710014,()
27,0.0842572,-0.0068416446,-0.007871178,0.09338768,0,-0.39611849933862686,()
27,0.08412036,-0.2018499,-0.0060034245,0.3835769,0,0.1867753453552723,()
27,0.08008336,-0.0066432287,0.0016681133,0.08900717,1,0.43353112414479256,()
27,0.079950504,-0.20178905,0.0034482568,0.38221592,0,-0.17801434732973576,()
27,0.07591472,-0.00671623,0.011092575,0.09062222,1,-0.7644318509846926,()
27,0.0757804,0.18824498,0.012905019,-0.19854046,1,-0.1812444068491459,()
27,0.0795453,0.38318,0.00893421,-0.48712468,1,0.3970809280872345,()
27,0.0872089,0.18793313,-0.0008082831,-0.19163944,0,0.8125927299261093,()
27,0.09096756,-0.0071772444,-0.004641072,0.1007884,0,-0.3832788672298193,()
27,0.090824015,-0.20223238,-0.0026253038,0.39200348,0,0.20157680846750736,()
27,0.08677936,-0.0070732655,0.0052147657,0.098493986,1,-0.2589461859315634,()
27,0.0866379,-0.20226957,0.0071846456,0.3928176,0,-0.19698799587786198,()
27,0.08259251,-0.007250304,0.015040997,0.10240851,1,-0.7856352254748344,()
27,0.08244751,-0.20258455,0.017089168,0.39979863,0,-0.2048170194029808,()
27,0.07839581,-0.0077091292,0.02508514,0.11255214,1,-0.7995972409844398,()
27,0.07824163,0.18704456,0.027336182,-0.17211223,1,-0.2251042053103447,()
27,0.08198252,0.3817648,0.023893937,-0.45604762,1,0.3442244604229927,()
27,0.08961782,0.18631333,0.014772985,-0.15592995,0,0.912095233798027,()
27,0.093344085,-0.00901699,0.011654386,0.14137666,0,0.3118598833680153,()
27,0.09316374,0.18593612,0.01448192,-0.14760685,1,-0.2827533520758152,()
27,0.09688247,-0.009390184,0.011529783,0.14960943,0,0.2952137030661106,()
27,0.09669466,0.18556479,0.014521971,-0.13941391,1,-0.2992188557982445,()
27,0.10040596,-0.009762115,0.011733693,0.15781486,0,0.27882782742381096,()
27,0.10021072,0.18518989,0.014889991,-0.13114339,1,-0.3156297840178013,()
27,0.103914514,-0.010142151,0.012267123,0.16619968,0,0.26228679344058037,()
27,0.10371167,0.18480207,0.015591117,-0.1225882,1,-0.3323993645608425,()
27,0.10740771,-0.0105397375,0.013139352,0.1749725,0,0.24517644196748734,()
27,0.10719692,0.18439172,0.016638802,-0.1135366,1,-0.3499450162053108,()
27,0.110884756,-0.010964639,0.01436807,0.18434897,0,0.22707320749759674,()
27,0.11066546,0.18394881,0.01805505,-0.10376696,1,-0.3686979413032532,()
27,0.11434443,-0.011427167,0.015979711,0.19455715,0,0.20753387361764908,()
27,0.114115894,-0.20677401,0.019870853,0.49223784,0,-0.38911420851945877,()
27,0.10998041,-0.011937894,0.02971561,0.205883,1,-0.9844757616519928,()
27,0.10974166,0.1827468,0.03383327,-0.07728001,1,-0.41176583617925644,()
27,0.11339659,-0.01284343,0.03228767,0.22588252,0,0.15456005930900574,()
27,0.11313972,0.18180256,0.03680532,-0.056443363,1,-0.4517652094364166,()
27,0.11677577,0.37637797,0.035676453,-0.33729053,1,0.11288672685623169,()
27,0.12430333,0.5709745,0.028930642,-0.618513,1,0.6745811551809311,()
27,0.13572283,0.76568073,0.016560383,-0.9019456,1,1.2370258569717407,()
27,0.15103644,0.57033837,-0.0014785286,-0.6041037,0,1.5081854537129402,()
27,0.1624432,0.3752371,-0.013560602,-0.31188685,0,-1.2082073837518692,()
27,0.16994795,0.18031095,-0.01979834,-0.023511183,0,-0.6237737834453583,()
27,0.17355417,-0.014521557,-0.020268563,0.26285997,0,-0.04702229052782059,()
27,0.17326373,-0.20934841,-0.015011364,0.5490817,0,0.5257199518382549,()
27,0.16907677,-0.014018849,-0.00402973,0.25170717,1,1.0981634259223938,()
27,0.16879639,0.18116042,0.0010044137,-0.042244077,1,0.30253161676228046,()
27,0.1724196,-0.013975927,0.00015953221,0.25075558,0,0.08448815206065774,()
27,0.17214008,0.18114375,0.005174644,-0.04187702,1,-0.5015111528337002,()
27,0.17576295,-0.014052025,0.0043371036,0.25243405,0,0.0837540253996849,()
27,0.17548192,0.18100773,0.009385784,-0.03887772,1,-0.5048680584877729,()
27,0.17910206,0.37599385,0.00860823,-0.3285846,1,0.07775537669658661,()
27,0.18662195,0.1807504,0.0020365377,-0.03319953,0,0.6571692414581776,()
27,0.19023696,0.37584308,0.0013725472,-0.3252392,1,0.06639905041083694,()
27,0.19775382,0.18070163,-0.005132237,-0.03212376,0,-0.37596896290779114,()
27,0.20136786,-0.014346354,-0.005774712,0.25893548,0,-0.06424752064049244,()
27,0.20108092,0.18085755,-0.0005960027,-0.03556326,1,0.5178709514439106,()
27,0.20469807,0.37598807,-0.0013072679,-0.32843417,1,-0.07112652529031038,()
27,0.21221784,0.18088473,-0.007875951,-0.036163785,0,-0.6568683311343193,()
27,0.21583553,-0.014123392,-0.008599227,0.25402382,0,-0.0723276287317276,()
27,0.21555306,0.18112028,-0.0035187504,-0.041358992,1,0.5080476868897676,()
27,0.21917546,-0.013951036,-0.00434593,0.25021166,0,-0.08271797560155392,()
27,0.21889645,0.1812327,0.0006583028,-0.04383889,1,0.36876273807138205,()
27,0.2225211,0.37634522,-0.00021847498,-0.33631405,1,0.043982782517559826,()
27,0.230048,0.18122637,-0.006944756,-0.04370002,0,-0.6726281251758337,()
27,0.23367253,-0.013795311,-0.007818757,0.2467837,0,-0.08740006014704704,()
27,0.23339662,0.18143743,-0.002883082,-0.048355144,1,0.49356743693351746,()
27,0.23702538,-0.013643062,-0.003850185,0.24341676,0,-0.09671030566096306,()
27,0.23675251,-0.2087098,0.00101815,0.5348827,0,0.2832035068422556,()
27,0.23257832,-0.40384606,0.011715805,0.82788634,0,-1.0697655379772186,()
27,0.2245014,-0.20888624,0.028273532,0.53891104,1,-1.6557727009057999,()
27,0.22032367,-0.014172933,0.039051753,0.2552691,1,-1.0778220370411873,()
27,0.22004022,0.18037032,0.044157133,-0.024844982,1,-0.5105379968881607,()
27,0.22364762,0.37483212,0.043660235,-0.30327538,1,0.04968978464603424,()
27,0.23114426,0.179116,0.03759473,0.0028510673,0,0.6065506488084793,()
