Episode Number,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Action,Exploration Rate,Reward,Score
5,-0.029423462,-0.17096794,0.10434128,0.4198394,1,0.9111511025165902,-1.3652987778186798,11
5,-0.03284282,-0.36740163,0.11273807,0.74350816,0,0.9102399514140735,-0.839678943157196,12
5,-0.040190853,-0.56388414,0.12760824,1.0694357,0,0.9093297114626595,-1.4870166778564453,13
5,-0.051468536,-0.37065944,0.14899695,0.81937045,1,0.9084203817511969,-2.13887095451355,14
5,-0.058881722,-0.17785648,0.16538435,0.5770135,1,0.9075119613694457,-1.6387403011322021,15
5,-0.062438853,0.01460842,0.17692463,0.340657,1,0.9066044494080763,-1.1540278792381287,16
5,-0.062146686,0.20682986,0.18373777,0.1085707,1,0.9056978449586682,-0.6813138723373413,17
5,-0.058010086,0.00961556,0.18590918,0.45312828,0,0.9047921471137096,-0.21714121103286743,18
5,-0.057817776,0.20168917,0.19497174,0.2243254,1,0.9038873549665959,-0.906255841255188,19
5,-0.053783994,0.0043927347,0.19945826,0.571622,0,0.9029834676116293,-0.44865161180496216,20
5,-0.053696137,0.19624148,0.2108907,0.34780696,1,0.9020804841440176,-1.1432439088821411,21
6,0.031116175,-0.16434982,0.0011041588,0.27174622,0,0.9020804841440176,0.042839732486754656,1
6,0.027829178,0.030756362,0.006539083,-0.020588256,1,0.9011784036598737,-0.5434924270957708,2
6,0.028444305,0.22578393,0.006127318,-0.3112009,1,0.9002772252562138,0.04117651842534542,3
6,0.032959983,0.42081806,-9.669957e-05,-0.60194516,1,0.8993769480309576,0.6030618213117123,4
6,0.041376345,0.61594135,-0.0121356025,-0.8946585,1,0.8984775710829266,-1.2038903310894966,5
6,0.053695172,0.42098606,-0.030028773,-0.6058149,0,0.8975790935118436,-1.7893170937895775,6
6,0.06211489,0.61651474,-0.04214507,-0.9078028,1,0.8966815144183318,-1.2116296216845512,7
6,0.07444519,0.8121811,-0.06030113,-1.2134287,1,0.8957848329039134,-1.8156059086322784,8
6,0.09068881,1.0080272,-0.0845697,-1.5243816,1,0.8948890480710096,-2.426857128739357,9
6,0.11084935,0.81402206,-0.115057334,-1.2592479,0,0.8939941590229386,-3.0487634241580963,10
6,0.1271298,1.0104126,-0.1402423,-1.5856383,1,0.8931001648639156,-2.5184959173202515,11
6,0.14733805,0.817209,-0.17195506,-1.3397744,0,0.8922070646990518,-3.1712770462036133,12
6,0.16368222,0.62461776,-0.19875054,-1.105454,0,0.8913148576343527,-2.679547667503357,13
6,0.17617458,0.821718,-0.22085963,-1.4533329,1,0.8904235427767183,-2.210909128189087,14
7,0.031116175,0.22589402,0.0011041588,-0.31361887,1,0.8904235427767183,0.042839732486754656,1
7,0.035634056,0.030756354,-0.005168218,-0.020587917,0,0.8895331192339416,-0.40640593506395817,2
7,0.036249183,-0.1642911,-0.0055799764,0.27045992,0,0.8886435861147077,-0.04117581993341446,3
7,0.032963358,0.030910034,-0.00017077847,-0.023977738,1,0.887754942528593,0.5409197881817818,4
